"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.276704500E0,-1.278042297E0,-8.040679321E0,1.490151215E0,8.276863337E0
3.286747500E0,-1.335223389E-1,-8.020321655E0,1.116528168E0,8.098766747E0
3.296790500E0,2.022294617E-1,-7.715705109E0,5.724096680E-1,7.739551338E0
3.306833500E0,-2.163002014E-1,-7.629933472E0,3.147953796E-1,7.639487332E0
3.316876500E0,-1.110241241E0,-7.657476196E0,4.067042542E-1,7.748224678E0
3.326920500E0,-1.894909515E0,-7.712112579E0,5.641767883E-1,7.961511035E0
3.336963500E0,-2.182611237E0,-7.580087128E0,7.945477295E-1,7.927976966E0
3.347006500E0,-2.402503967E0,-7.399412842E0,1.009650421E0,7.844917443E0
3.357049500E0,-2.325863342E0,-7.326215057E0,1.172811127E0,7.775509841E0
3.367092500E0,-1.904489594E0,-7.298672333E0,1.444346466E0,7.680093433E0
3.377135500E0,-1.025517426E0,-7.309599609E0,1.758692780E0,7.587814753E0
3.387178500E0,1.721420288E-2,-7.413034515E0,1.871408386E0,7.645622696E0
3.397221500E0,1.216969299E0,-7.619754639E0,1.807940369E0,7.925296424E0
3.407265500E0,2.571801910E0,-7.980354767E0,1.799258423E0,8.575404255E0
3.417308500E0,4.173321533E0,-8.580905914E0,1.614243164E0,9.677517240E0
3.427351500E0,5.128784637E0,-9.170529785E0,1.377136230E0,1.059714832E1
3.437394500E0,5.894442444E0,-1.002420456E1,1.248403931E0,1.169562487E1
3.447437500E0,6.145021362E0,-1.019425095E1,2.072140961E0,1.208212763E1
3.457480500E0,5.417833557E0,-1.058224411E1,4.032913513E0,1.255393175E1
3.467523500E0,5.529501343E0,-1.161300064E1,6.047723694E0,1.421309716E1
3.477566500E0,5.086422729E0,-1.126961472E1,6.678362274E0,1.405263088E1
3.487609500E0,4.940925293E0,-1.056098831E1,6.595285034E0,1.339570833E1
3.497653500E0,4.563560028E0,-9.641600189E0,6.982080688E0,1.274896016E1
3.507696500E0,3.500770111E0,-9.021439819E0,7.085515594E0,1.199359408E1
3.517739500E0,2.974314880E0,-8.885672150E0,3.776796112E0,1.010276732E1
3.527782500E0,2.076182556E0,-1.016281631E1,-5.724096680E-1,1.038850433E1
3.537825500E0,1.022523651E0,-1.238434662E1,-3.615731049E0,1.294183553E1
3.547868500E0,-4.655319214E-1,-1.539458679E1,-6.615942078E0,1.676247929E1
3.557911500E0,-2.616558838E0,-1.927302155E1,-9.411828003E0,2.160736555E1
3.567954500E0,-4.604574738E0,-2.189826233E1,-6.487359467E0,2.329853717E1
3.577998500E0,-4.159999237E0,-1.957254868E1,1.179547119E-1,2.001010166E1
3.588041500E0,-3.255130920E0,-1.197898956E1,3.485052795E0,1.289331847E1
3.598084500E0,-1.468895416E0,-8.112380219E0,2.469414825E0,8.606182437E0
3.608127500E0,-1.136287079E0,-7.356901245E0,2.299518127E0,7.791208371E0
3.618170500E0,-1.350791016E0,-6.786287842E0,3.894301758E0,7.940020480E0
3.628213500E0,-1.674567719E0,-6.635401611E0,4.164639587E0,8.011052021E0
3.638256500E0,-2.752925262E0,-7.722890167E0,3.805985413E0,9.039201015E0
3.648300500E0,-4.777764587E0,-9.552236023E0,3.405418396E0,1.121022399E1
3.658343500E0,-6.653663635E0,-1.143996048E1,2.516417084E0,1.347131361E1
3.668386500E0,-6.762637024E0,-1.297157547E1,2.016905823E0,1.476695428E1
3.678429500E0,-4.309089203E0,-1.401460648E1,9.994715881E-1,1.469613513E1
3.688472500E0,-1.006656647E0,-1.523861115E1,-7.014413452E-1,1.528792488E1
3.698515500E0,2.272274780E-1,-1.495300507E1,-8.559201050E-1,1.497920532E1
3.708558500E0,4.884342957E-1,-1.296693512E1,-1.797761536E-1,1.297737623E1
3.718601500E0,7.878117371E-1,-1.111214218E1,5.348377991E-1,1.115286522E1
3.728645500E0,7.074288940E-1,-9.152567139E0,1.786983948E0,9.352179024E0
3.738688500E0,6.300398254E-1,-7.384743347E0,2.256258087E0,7.747392145E0
3.748731500E0,2.055226135E-1,-5.943390656E0,1.483714600E0,6.129236579E0
3.758774500E0,-2.941383362E-1,-5.297932892E0,6.610253906E-1,5.347108083E0
3.768817500E0,-1.942959595E-1,-5.422773285E0,3.951782227E-1,5.440623755E0
3.778860500E0,-4.460723877E-2,-5.449567566E0,6.584806824E-1,5.489387331E0
3.788903500E0,2.734812927E-1,-5.816454620E0,1.068178711E0,5.920045788E0
3.798946500E0,4.574487305E-1,-6.754553833E0,1.454525299E0,6.924514472E0
3.808989500E0,5.962101746E-1,-7.843090210E0,1.478176117E0,8.003407727E0
3.819033500E0,2.281256104E-1,-8.680748291E0,9.792636108E-1,8.738786495E0
3.829076500E0,-9.909393311E-2,-9.345815277E0,4.173321533E-1,9.355653314E0
3.839119500E0,-3.323089600E-1,-9.565857697E0,5.361849976E-1,9.586634293E0
3.849162500E0,-4.278103638E-1,-9.229656830E0,7.629634094E-1,9.271013972E0
3.859205500E0,-4.421804810E-1,-8.862021332E0,6.704557800E-1,8.898340105E0
3.869248500E0,-4.640350342E-1,-8.683742065E0,5.292993164E-1,8.712224890E0
3.879291500E0,-4.257147217E-1,-8.623267822E0,4.716691589E-1,8.646644017E0
3.889334500E0,-4.845423889E-1,-8.696914673E0,6.012995911E-1,8.731132077E0
3.899378500E0,-4.662803650E-1,-8.756939850E0,9.184899902E-1,8.817314601E0
3.909421500E0,-4.505630493E-1,-8.813073120E0,1.405128021E0,8.935751207E0
3.919464500E0,-3.534150696E-1,-8.892108765E0,1.792372742E0,9.077835675E0
3.929507500E0,-8.352630615E-2,-9.012009430E0,1.949545898E0,9.220847023E0
3.939550500E0,3.701802063E-1,-9.255552979E0,1.791025543E0,9.434514657E0
3.949593500E0,9.117539978E-1,-9.292077026E0,1.590442657E0,9.471193096E0
3.959636500E0,1.224004669E0,-9.191935272E0,1.569785614E0,9.405003368E0
3.969679500E0,1.424737244E0,-9.006321259E0,1.919757843E0,9.318217051E0
3.979723500E0,1.753902740E0,-8.530460815E0,2.229613495E0,8.989778244E0
3.989766500E0,1.800156555E0,-8.268954620E0,2.413880310E0,8.800170015E0
3.999809500E0,1.928888855E0,-8.250842285E0,2.368674316E0,8.798160526E0
4.009852500E0,2.225122833E0,-8.281229095E0,2.145039368E0,8.839181005E0
4.019895500E0,2.418221283E0,-8.985514526E0,2.346370697E0,9.596495242E0
4.029938500E0,2.396666107E0,-9.933343506E0,2.727029114E0,1.057601104E1
4.039981500E0,2.201921082E0,-1.107516907E1,3.241060181E0,1.174786353E1
4.050024500E0,1.634301453E0,-1.156031021E1,3.431763611E0,1.216917067E1
4.060068500E0,1.259929962E0,-1.115435440E1,3.377127228E0,1.172228791E1
4.070111500E0,9.000782776E-1,-1.026475433E1,2.716700592E0,1.065625565E1
4.080154500E0,-2.395019531E-2,-9.374106445E0,1.665436707E0,9.520930873E0
4.090197500E0,-6.730004883E-1,-8.728199615E0,8.605604553E-1,8.796303910E0
4.100240500E0,-8.614585876E-1,-8.526868286E0,4.343966675E-1,8.581275787E0
4.110283500E0,-1.157542877E0,-9.014404449E0,1.224453735E-1,9.089245621E0
4.120326500E0,-1.647174683E0,-9.910291443E0,-1.954934692E-1,1.004814802E1
4.130369500E0,-1.806742859E0,-1.081680634E1,2.064207458E-1,1.096860194E1
4.140413500E0,-1.635498962E0,-1.198527649E1,9.912387085E-1,1.213689678E1
4.150456500E0,-2.075134735E0,-1.370190674E1,8.509803772E-1,1.388425727E1
4.160499500E0,-3.366948395E0,-1.580982330E1,6.539900208E-1,1.617759430E1
4.170542500E0,-4.522994385E0,-1.722228607E1,1.978884888E-1,1.780740789E1
4.180585500E0,-4.697531433E0,-1.739966721E1,-8.396040344E-1,1.804217712E1
4.190628500E0,-4.101920013E0,-1.682710785E1,-1.571581879E0,1.739100848E1
4.200671500E0,-2.600991211E0,-1.558319458E1,-1.836830292E0,1.590518953E1
4.210714500E0,-8.054750061E-1,-1.420980057E1,-3.098257141E0,1.456593353E1
4.220757500E0,9.877958679E-1,-1.291379562E1,-4.848717041E0,1.382938592E1
4.230801500E0,3.568429413E0,-1.125105331E1,-4.491559753E0,1.262909332E1
4.240843750E0,6.476282501E0,-9.244925079E0,-2.092049561E0,1.147987570E1
4.250886750E0,9.823322296E0,-7.706574097E0,9.969268799E-1,1.252528676E1
4.260929750E0,8.778794403E0,-7.594606934E0,1.444346466E0,1.169749641E1
4.270972750E0,6.199508057E0,-7.242688751E0,2.035317535E0,9.748484906E0
4.281015750E0,3.900888062E0,-6.892566833E0,2.705773315E0,8.369325807E0
4.291058750E0,2.380050659E0,-7.391329651E0,1.371747437E0,7.885308249E0
4.301101750E0,8.864566040E-1,-7.900271301E0,3.115022278E-1,7.955949069E0
4.311145750E0,-8.318202209E-1,-8.308472443E0,6.755451965E-1,8.377290763E0
4.321188750E0,-1.949695587E0,-8.058641968E0,1.066981201E0,8.359513869E0
4.331231750E0,-2.311642914E0,-7.658973083E0,9.398954773E-1,8.055244575E0
4.341274750E0,-2.133663025E0,-7.424111481E0,9.608518982E-1,7.784162482E0
4.351317750E0,-1.632056122E0,-7.781867523E0,6.592291260E-1,7.978449246E0
4.361360750E0,-6.183641052E-1,-7.479496307E0,6.092330933E-1,7.529701464E0
4.371403750E0,-1.157093811E-1,-7.380701752E0,7.738906860E-1,7.422065333E0
4.381446750E0,-4.442761230E-1,-7.472460938E0,1.150208130E0,7.573508598E0
4.391490750E0,-9.409432983E-1,-7.515720978E0,1.064735870E0,7.648862568E0
4.401533750E0,-1.734443207E0,-7.499554596E0,9.428892517E-1,7.755040459E0
4.411576750E0,-2.409689026E0,-7.539521484E0,1.141376495E0,7.997107334E0
4.421619750E0,-2.619851990E0,-7.489076385E0,1.320254517E0,8.043193492E0
4.431662750E0,-2.585273895E0,-7.307653656E0,1.632654877E0,7.921553195E0
4.441705750E0,-2.148033142E0,-7.190297699E0,1.710642700E0,7.696799713E0
4.451748750E0,-1.235680389E0,-7.322472839E0,1.616937561E0,7.600000104E0
4.461791750E0,-1.791773987E-1,-7.566315765E0,1.673669586E0,7.751284325E0
4.471835750E0,8.749305725E-1,-8.006699982E0,1.966760101E0,8.291012809E0
4.481878750E0,1.804347839E0,-8.387358398E0,2.260000305E0,8.871925011E0
4.491921750E0,2.654579773E0,-9.054071960E0,2.327060852E0,9.717933167E0
4.501964750E0,3.833677826E0,-9.599986725E0,2.252815247E0,1.057979240E1
4.512007750E0,5.098098450E0,-9.691296844E0,2.943778381E0,1.133920956E1
4.522050750E0,6.090534668E0,-9.598040771E0,3.928730164E0,1.202713265E1
4.532093750E0,6.561305695E0,-9.333391113E0,3.927532654E0,1.206600327E1
4.542136750E0,6.075416107E0,-1.010608429E1,4.183051300E0,1.251165611E1
4.552180750E0,5.410648499E0,-1.053000275E1,5.979016571E0,1.326290746E1
4.562223750E0,5.175637207E0,-9.987530823E0,7.629933472E0,1.359241984E1
4.572266750E0,4.660109253E0,-9.442214813E0,8.669521637E0,1.363937844E1
4.582309750E0,3.333867188E0,-9.806706848E0,7.804919586E0,1.296930759E1
4.592352750E0,1.773062897E0,-1.099538498E1,4.110003204E0,1.187157821E1
4.602395750E0,1.018032990E0,-1.283461029E1,-1.081501007E0,1.292026536E1
4.612438750E0,3.893403625E-1,-1.633014130E1,-5.766907654E0,1.732288442E1
4.622481750E0,-1.512005768E0,-2.128274231E1,-9.781409454E0,2.347162654E1
4.632525750E0,-3.598816223E0,-2.538211761E1,-9.638606415E0,2.738806504E1
4.642568750E0,-4.617148590E0,-2.488335480E1,-5.433550873E0,2.588480021E1
4.652611750E0,-3.585044861E0,-1.572165665E1,1.217418365E0,1.617112061E1
4.662654750E0,-1.998344421E0,-7.882608032E0,4.626129913E0,9.355745176E0
4.672697750E0,-2.368075562E-1,-5.448819122E0,2.291734314E0,5.915889943E0
4.682740750E0,2.618055725E-1,-5.193150787E0,2.174378357E0,5.636069419E0
4.692783750E0,-6.277944946E-1,-5.363646240E0,2.711760864E0,6.042886223E0
4.702826750E0,-9.644444275E-1,-6.000721436E0,2.723885651E0,6.660207492E0
4.712870750E0,-1.736688538E0,-8.045469360E0,2.820285187E0,8.700555893E0
4.722913750E0,-3.750600586E0,-1.066232758E1,2.512375488E0,1.157861238E1
4.732956750E0,-5.507497101E0,-1.333561844E1,1.785636749E0,1.453821661E1
4.742999750E0,-5.489085388E0,-1.457489136E1,1.787433014E0,1.567649302E1
4.753042750E0,-2.848875732E0,-1.453447540E1,5.304968262E-1,1.482054301E1
4.763085750E0,-2.552192688E-1,-1.367032242E1,-1.358275452E0,1.374000597E1
4.773128750E0,9.169931030E-1,-1.191776688E1,-1.826052704E0,1.209167119E1
4.783171750E0,8.333171082E-1,-9.905651093E0,-2.321672058E-1,9.943351677E0
4.793215750E0,6.878196716E-1,-8.199049988E0,1.506467285E0,8.364625532E0
4.803258750E0,5.673202515E-1,-6.788233795E0,2.499053192E0,7.255841590E0
4.813301750E0,-7.619155884E-2,-5.579197998E0,2.570305023E0,6.143266506E0
4.823344750E0,-5.510041809E-1,-4.788542175E0,2.021396484E0,5.226833221E0
4.833387750E0,-6.978488159E-1,-4.597689056E0,1.159937897E0,4.792827303E0
4.843430750E0,-9.457333374E-1,-5.000202026E0,6.478527832E-1,5.129926420E0
4.853473750E0,-8.470884705E-1,-5.623805237E0,8.583151245E-1,5.751647509E0
4.863516750E0,-5.804928589E-1,-6.307583313E0,1.356928253E0,6.477949791E0
4.873560750E0,-1.041833496E-1,-6.965016174E0,1.357676697E0,7.096871881E0
4.883603750E0,3.088078308E-1,-7.721542969E0,1.312919769E0,7.838453063E0
4.893646750E0,4.495152283E-1,-8.576415253E0,1.327888641E0,8.690238821E0
4.903689750E0,2.770738220E-1,-9.431586914E0,8.478369141E-1,9.473670305E0
4.913732750E0,2.755769348E-1,-9.751172333E0,6.502478027E-1,9.776713493E0
4.923775750E0,5.179229736E-1,-9.666598206E0,8.551716614E-1,9.718162565E0
4.933818750E0,7.032376099E-1,-9.563163300E0,6.884184265E-1,9.613665033E0
4.943861750E0,7.503895569E-1,-9.482331390E0,5.189707947E-1,9.526123229E0
4.953905750E0,6.459068298E-1,-9.420959015E0,5.944139099E-1,9.461764756E0
4.963948750E0,5.099894714E-1,-9.251960449E0,8.167016602E-1,9.301927919E0
4.973991750E0,4.128414917E-1,-8.980724487E0,1.212029572E0,9.071541550E0
4.984034750E0,2.908451843E-1,-8.829389191E0,1.723066864E0,9.000647967E0
4.994077750E0,1.501377869E-1,-8.805588684E0,1.939816132E0,9.017972059E0
5.004120750E0,-9.879455566E-3,-8.856333160E0,2.093247070E0,9.100352628E0
5.014163750E0,-5.822891235E-2,-9.019044800E0,2.155218201E0,9.273161554E0
5.024206750E0,5.239105225E-2,-9.194180603E0,2.004781036E0,9.410358590E0
5.034250750E0,9.669891357E-2,-9.323511658E0,1.798360291E0,9.495858047E0
5.044293750E0,1.236428833E-1,-9.196276245E0,1.796114960E0,9.370849123E0
5.054336750E0,1.431024170E-1,-8.859925690E0,1.829495544E0,9.047973004E0
5.064379750E0,2.558180237E-1,-8.521180115E0,1.691632233E0,8.691235414E0
5.074422750E0,5.888754272E-1,-8.277486877E0,1.564396820E0,8.444578183E0
5.084465750E0,1.169517975E0,-8.489296417E0,1.452579346E0,8.691715176E0
5.094508750E0,1.615440674E0,-9.339528351E0,1.614841919E0,9.614788235E0
5.104551750E0,1.816772003E0,-1.045276337E1,2.525997162E0,1.090603430E1
5.114594750E0,1.777553558E0,-1.133862122E1,3.334915009E0,1.195180680E1
5.124638750E0,1.618733826E0,-1.164248932E1,3.813469849E0,1.235760531E1
5.134681750E0,1.582060089E0,-1.129341522E1,3.616629181E0,1.196345051E1
5.144724750E0,1.094673615E0,-1.058374100E1,2.554737396E0,1.094260330E1
5.154767750E0,7.162605286E-1,-1.002719833E1,1.444496155E0,1.015599846E1
5.164810750E0,8.901988220E-1,-1.014754807E1,7.692503357E-1,1.021552406E1
5.174853750E0,1.129551086E0,-1.077070221E1,7.084767151E-1,1.085291901E1
5.184896750E0,7.270381165E-1,-1.168754562E1,1.618135071E-1,1.171125487E1
5.194939750E0,-3.092568970E-1,-1.229647934E1,2.221380615E-1,1.230237332E1
5.204983750E0,-7.399113464E-1,-1.267085083E1,8.372090149E-1,1.272001763E1
5.215026750E0,-1.080752563E0,-1.366732864E1,1.022823029E0,1.374809315E1
5.225069750E0,-2.318079529E0,-1.468760696E1,2.167492676E-1,1.487098757E1
5.235112750E0,-3.899540863E0,-1.545416290E1,-4.755610657E-1,1.594564920E1
5.245155625E0,-4.695435791E0,-1.539308990E1,-1.076860657E0,1.612928898E1
5.255198625E0,-4.588408356E0,-1.453761887E1,-1.604513397E0,1.532874153E1
5.265241625E0,-3.702251129E0,-1.352961502E1,-2.452050934E0,1.423972260E1
5.275284625E0,-2.630629578E0,-1.258762390E1,-3.196452942E0,1.325087917E1
5.285328625E0,-1.861977997E0,-1.179547119E1,-3.567082214E0,1.246291211E1
5.295371625E0,5.026547241E-1,-1.089464447E1,-2.920726318E0,1.129055278E1
5.305414625E0,3.028053131E0,-9.644294586E0,-6.824308777E-1,1.013149721E1
5.315457625E0,5.450166321E0,-8.434510345E0,1.584006042E0,1.016633429E1
5.325500625E0,7.712561646E0,-7.442223816E0,3.262765045E0,1.120338959E1
5.335543625E0,7.119644623E0,-7.280559998E0,3.001109161E0,1.061614571E1
5.345586625E0,2.880010986E0,-7.756570129E0,1.833836517E0,8.474774323E0
5.355629625E0,1.692829742E0,-7.207511902E0,9.219328308E-1,7.460821704E0
5.365673625E0,5.771997070E-1,-7.132966919E0,3.426374817E-1,7.164480233E0
5.375716625E0,-2.061213684E-1,-7.754324799E0,-4.073030090E-1,7.767749664E0
5.385759625E0,-8.625064087E-1,-8.218060455E0,-4.611909485E-1,8.276057760E0
5.395802625E0,-1.396745453E0,-8.123008118E0,-8.681945801E-3,8.242222644E0
5.405845625E0,-1.570983124E0,-8.062683563E0,2.249821472E-1,8.217388343E0
5.415888625E0,-1.270108795E0,-8.286617889E0,3.210823059E-1,8.389535520E0
5.425931625E0,-8.298742676E-1,-8.669521637E0,2.420466614E-1,8.712513030E0
5.435974625E0,2.035766602E-2,-8.942703552E0,3.638932800E-1,8.950127350E0
5.446018625E0,4.843927002E-1,-8.807534637E0,7.535330200E-1,8.852972082E0
5.456061625E0,1.592687988E-1,-8.417445831E0,9.407936096E-1,8.471354879E0
5.466104625E0,-8.869056702E-1,-8.337212677E0,1.000669098E0,8.443758377E0
5.476147625E0,-1.976789246E0,-8.105793915E0,1.322499847E0,8.447520142E0
5.486190625E0,-2.723885651E0,-7.818990326E0,1.560504913E0,8.425635782E0
5.496233625E0,-2.987637177E0,-7.477849731E0,1.711840210E0,8.232533596E0
5.506276625E0,-2.809956665E0,-7.214846649E0,1.831740875E0,7.956452932E0
5.516319625E0,-2.167492676E0,-7.091353455E0,2.101330261E0,7.707198400E0
5.526363625E0,-1.305285645E0,-7.153773651E0,2.069296875E0,7.560571250E0
5.536406625E0,-3.733236694E-1,-7.287146301E0,2.024989014E0,7.572479930E0
5.546449625E0,8.508306885E-1,-7.436385956E0,2.018702087E0,7.752348487E0
5.556492625E0,1.999092865E0,-7.679181061E0,2.146835632E0,8.220407367E0
5.566535625E0,3.099454651E0,-8.034093018E0,2.078727264E0,8.858576454E0
5.576578625E0,4.208648071E0,-8.444838867E0,1.892514496E0,9.623389902E0
5.586621625E0,5.028493195E0,-9.024283905E0,2.048939209E0,1.053193219E1
5.596664625E0,5.523513794E0,-9.137897644E0,2.740052032E0,1.102353224E1
5.606708625E0,5.494773560E0,-9.182355194E0,3.163371735E0,1.115863361E1
5.616751625E0,4.871020660E0,-9.780211945E0,3.823648682E0,1.157582296E1
5.626794625E0,4.867128754E0,-1.031594788E1,5.475912781E0,1.265279984E1
5.636837625E0,4.794829102E0,-1.062295944E1,7.170688477E0,1.368416701E1
5.646880625E0,4.745132446E0,-1.074510544E1,8.304281158E0,1.438522361E1
5.656923625E0,4.737198944E0,-1.010758118E1,8.854836273E0,1.424824117E1
5.666966625E0,3.890858917E0,-9.629774780E0,7.523055725E0,1.282449659E1
5.677009625E0,1.850002899E0,-9.605525208E0,3.690126343E0,1.045493461E1
5.687053625E0,1.801354065E0,-1.145837219E1,-1.225052490E0,1.166361536E1
5.697096625E0,1.139729919E0,-1.500988678E1,-4.910688171E0,1.583384172E1
5.707139625E0,-5.514532471E-1,-1.865929779E1,-7.054380341E0,1.995589579E1
5.717182625E0,-2.393223267E0,-2.202953934E1,-7.204667816E0,2.330097336E1
5.727225625E0,-2.918630676E0,-2.349334534E1,-5.597759399E0,2.432674640E1
5.737268625E0,-2.316882019E0,-1.919458466E1,-1.112636261E0,1.936589739E1
5.747311625E0,-2.379451904E0,-1.085841980E1,2.297871552E0,1.135109182E1
5.757354625E0,-7.271878052E-1,-7.245083771E0,2.113005981E0,7.581875443E0
5.767398625E0,4.791535950E-1,-6.411467285E0,2.289638672E0,6.824877007E0
5.777441625E0,-4.691244507E-1,-5.977819061E0,2.232158203E0,6.398197303E0
5.787484625E0,-1.513951721E0,-5.927523651E0,2.167642365E0,6.490474549E0
5.797527625E0,-1.936522980E0,-7.288194122E0,2.418520660E0,7.919415193E0
5.807570625E0,-3.449875946E0,-9.451046448E0,2.924318848E0,1.047738344E1
5.817613625E0,-5.347030792E0,-1.181957108E1,2.329605560E0,1.318029062E1
5.827656625E0,-6.177354126E0,-1.351823868E1,2.249522095E0,1.503206009E1
5.837699625E0,-3.889212341E0,-1.428015427E1,8.870553589E-1,1.482685556E1
5.847743625E0,-1.055006104E0,-1.400472702E1,-8.485853577E-1,1.407002182E1
5.857786625E0,4.867877197E-1,-1.245559845E1,-1.251996460E0,1.252782464E1
5.867829625E0,9.973759460E-1,-1.042402313E1,-3.811074829E-1,1.047856192E1
5.877872625E0,8.598120117E-1,-8.595874786E0,1.450633392E0,8.759719018E0
5.887915625E0,9.621990967E-1,-7.272027740E0,2.553689575E0,7.767209602E0
5.897958625E0,4.709207153E-1,-6.171815643E0,2.638563080E0,6.728676674E0
5.908001625E0,-3.872447205E-1,-5.570965118E0,2.143093414E0,5.981509860E0
5.918044625E0,-9.370513916E-1,-5.361251221E0,1.355581055E0,5.608803790E0
5.928088625E0,-9.934840393E-1,-5.459297333E0,8.720864868E-1,5.617069765E0
5.938131625E0,-1.042581940E0,-5.862409058E0,6.822811890E-1,5.993356712E0
5.948174625E0,-1.128054199E0,-6.387517090E0,9.202862549E-1,6.551321061E0
5.958217625E0,-7.464976501E-1,-7.025789795E0,1.332079926E0,7.189813482E0
5.968260625E0,-1.785786438E-1,-7.890391846E0,1.395997009E0,8.014922424E0
5.978303625E0,1.881587219E-1,-8.697214050E0,1.358125763E0,8.804626144E0
5.988346625E0,7.843688965E-2,-9.330696716E0,1.145418091E0,9.401065693E0
5.998389625E0,-1.062789917E-2,-9.698182526E0,8.620573425E-1,9.736426455E0
6.008432625E0,2.728825378E-1,-9.690698090E0,8.186476135E-1,9.729043029E0
6.018476625E0,6.837780762E-1,-9.610914001E0,6.795867920E-1,9.659143782E0
6.028519625E0,1.031504974E0,-9.343270569E0,5.602848816E-1,9.416720585E0
6.038562625E0,1.171763306E0,-9.056916046E0,5.369334412E-1,9.148172224E0
6.048605625E0,1.143771515E0,-8.979227600E0,6.093827820E-1,9.072270330E0
6.058648625E0,1.072220306E0,-8.937913513E0,8.656498718E-1,9.043522768E0
6.068691625E0,1.004561005E0,-8.826994171E0,1.181193695E0,8.962153059E0
6.078734625E0,8.427474976E-1,-8.872349854E0,1.796414337E0,9.091530110E0
6.088777625E0,5.842350769E-1,-9.054371338E0,2.183509369E0,9.332238966E0
6.098821625E0,1.751358032E-1,-9.196575623E0,2.203867035E0,9.458578415E0
6.108864625E0,-6.990463257E-2,-9.339678040E0,2.161654816E0,9.586825548E0
6.118907625E0,-4.655319214E-2,-9.286688232E0,2.039658508E0,9.508151890E0
6.128950625E0,9.160949707E-2,-9.325008545E0,1.699116669E0,9.478985922E0
6.138993625E0,3.426374817E-1,-9.265282745E0,1.608255615E0,9.410066467E0
6.149036625E0,5.516029358E-1,-9.166188812E0,1.609453125E0,9.322747583E0
6.159079625E0,7.863148499E-1,-8.881031799E0,1.942061462E0,9.124835318E0
6.169122625E0,1.091979218E0,-8.632249146E0,2.100132751E0,8.950905066E0
6.179166625E0,1.463356934E0,-8.895551605E0,2.036515045E0,9.242274904E0
6.189209625E0,1.936972046E0,-9.671088867E0,2.270628204E0,1.012114485E1
6.199252625E0,2.157463531E0,-1.041474243E1,2.839595032E0,1.100839719E1
6.209295625E0,1.948348389E0,-1.079375427E1,3.592379608E0,1.154150701E1
6.219338625E0,1.374142456E0,-1.058269318E1,3.898642731E0,1.136138537E1
