"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.123547114E1,-8.741224408E-1,-2.750187159E0,-1.590798974E0
3.124102614E1,-9.535325766E-1,-2.608317852E0,-1.488482118E0
3.124658114E1,-1.025001645E0,-2.466143131E0,-1.385096192E0
3.125213614E1,-1.087460876E0,-2.322746754E0,-1.285069942E0
3.125769114E1,-1.135870457E0,-2.168660402E0,-1.192679286E0
3.126324614E1,-1.166870952E0,-1.994416356E0,-1.108535051E0
3.126880114E1,-1.177102685E0,-1.797265291E0,-1.030804753E0
3.127435614E1,-1.165802002E0,-1.576596737E0,-9.483403563E-1
3.127991114E1,-1.141826272E0,-1.344322085E0,-8.597674966E-1
3.128546614E1,-1.113269091E0,-1.123806238E0,-7.713474035E-1
3.129102114E1,-1.092347622E0,-9.439117312E-1,-6.882721782E-1
3.129657614E1,-1.083032131E0,-8.192988634E-1,-6.183301210E-1
3.130213114E1,-1.085017443E0,-7.409577370E-1,-5.557183027E-1
3.130768614E1,-1.090362310E0,-6.818582416E-1,-4.960079789E-1
3.131324114E1,-1.102426648E0,-6.279509664E-1,-4.337015450E-1
3.131879614E1,-1.119072199E0,-5.790832043E-1,-3.712424338E-1
3.132435114E1,-1.146407604E0,-5.500679612E-1,-3.138227761E-1
3.132990614E1,-1.186876178E0,-5.673243999E-1,-2.632751763E-1
3.133546114E1,-1.236202121E0,-6.183301210E-1,-2.255553454E-1
3.134101614E1,-1.282015681E0,-6.562026739E-1,-1.979145110E-1
3.134657114E1,-1.313474298E0,-6.253548861E-1,-1.759240031E-1
3.135212614E1,-1.328440070E0,-5.163186193E-1,-1.464506239E-1
3.135768114E1,-1.325691223E0,-3.342861533E-1,-9.773556143E-2
3.136323614E1,-1.312099934E0,-9.727742523E-2,-2.443389036E-2
3.136879114E1,-1.292094707E0,1.649287641E-1,7.131642103E-2
3.137434614E1,-1.259872437E0,4.462239146E-1,1.856975704E-1
3.137990114E1,-1.204743505E0,7.835643291E-1,3.035911024E-1
3.138545614E1,-1.105633497E0,1.243837714E0,3.990359604E-1
3.139101114E1,-9.387195110E-1,1.840788245E0,4.500417113E-1
3.139656614E1,-7.414158583E-1,2.378180981E0,4.990622103E-1
3.140212114E1,-5.346440673E-1,2.746521950E0,5.609105229E-1
3.140767614E1,-3.122956753E-1,2.951308489E0,6.261184216E-1
3.141323114E1,-9.009996802E-2,2.971008301E0,6.847597957E-1
3.141878614E1,1.093416587E-1,2.769123316E0,7.357655168E-1
3.142434114E1,2.895416021E-1,2.455605984E0,7.805100679E-1
3.142989614E1,4.323271513E-1,2.109713793E0,8.151756525E-1
3.143545114E1,5.207473040E-1,1.772526026E0,8.330429196E-1
3.144100614E1,5.508314967E-1,1.467255116E0,8.188407421E-1
3.144656114E1,5.233433843E-1,1.210088372E0,7.644753456E-1
3.145211614E1,4.512633979E-1,1.025918007E0,6.826218367E-1
3.145767114E1,3.504736125E-1,9.129112363E-1,5.902311802E-1
3.146322614E1,2.286095917E-1,8.631271720E-1,4.955498278E-1
3.146878114E1,1.012479365E-1,8.872556686E-1,4.081986845E-1
3.147433614E1,-2.214321308E-2,9.912523627E-1,3.211529553E-1
3.147989114E1,-1.380514801E-1,1.147018433E0,2.283041626E-1
3.148544614E1,-2.466295809E-1,1.332563281E0,1.302631795E-1
3.149100114E1,-3.530697227E-1,1.513984919E0,3.222219273E-2
3.149655614E1,-4.517215490E-1,1.634321809E0,-6.612421572E-2
3.150211114E1,-5.389199853E-1,1.645775199E0,-1.696628332E-1
3.150766614E1,-6.064186096E-1,1.491230845E0,-2.686200738E-1
3.151322114E1,-6.426113248E-1,1.216502309E0,-3.629959822E-1
3.151877614E1,-6.511631608E-1,8.553388715E-1,-4.509579837E-1
3.152433114E1,-6.339067221E-1,4.288147688E-1,-5.253286362E-1
3.152988614E1,-5.972558856E-1,-3.512371704E-2,-5.861079693E-1
3.153544114E1,-5.567872524E-1,-5.125008225E-1,-6.351284385E-1
3.154099614E1,-5.280774832E-1,-9.785773158E-1,-6.818582416E-1
3.154655114E1,-5.233433843E-1,-1.433811188E0,-7.290462255E-1
3.155210614E1,-5.497625470E-1,-1.869345307E0,-7.782194018E-1
3.155766114E1,-6.050441861E-1,-2.271740913E0,-8.255600929E-1
3.156321614E1,-6.885775924E-1,-2.622672796E0,-8.638907075E-1
3.156877114E1,-7.982246280E-1,-2.904731512E0,-8.904625773E-1
3.157432614E1,-9.188669920E-1,-3.110739708E0,-9.051229358E-1
3.157988114E1,-1.031110168E0,-3.225273609E0,-8.947384953E-1
3.158543614E1,-1.059819937E0,-3.247416735E0,-8.331956863E-1
3.159099114E1,-8.645015955E-1,-3.122193098E0,-6.899519563E-1
3.159654614E1,-4.515688419E-1,-2.689254999E0,-4.902049303E-1
3.160210114E1,-4.459185153E-2,-2.035648584E0,-3.216110766E-1
3.160765614E1,2.832804024E-1,-1.337297320E0,-2.130329758E-1
3.161321114E1,5.409052372E-1,-7.136223316E-1,-1.229330078E-1
3.161876614E1,7.556180358E-1,-1.983726472E-1,-1.969982497E-2
3.162432114E1,9.358180165E-1,1.795890927E-1,8.780929446E-2
3.162987614E1,1.094332814E0,4.308000207E-1,1.864611208E-1
3.163543114E1,1.237271070E0,5.564818382E-1,2.745758295E-1
3.164098614E1,1.370893955E0,5.702258945E-1,3.578037918E-1
3.164654114E1,1.491841674E0,4.863871336E-1,4.405735731E-1
3.165209614E1,1.597823739E0,3.182514310E-1,5.186093450E-1
3.165765114E1,1.694795728E0,7.314895838E-2,5.903838873E-1
3.166320614E1,1.781994224E0,-2.270824611E-1,6.583406329E-1
3.166876114E1,1.858808160E0,-5.566345453E-1,7.194253802E-1
3.167431614E1,1.928597450E0,-8.816053271E-1,7.710419297E-1
3.167987114E1,1.982962966E0,-1.174353838E0,8.122741580E-1
3.168542614E1,2.029081821E0,-1.401589036E0,8.496885300E-1
3.169098114E1,2.074131966E0,-1.520704269E0,8.860339522E-1
3.169653614E1,2.133078575E0,-1.484969735E0,9.205468297E-1
3.170209114E1,2.219208002E0,-1.268424392E0,9.642223716E-1
3.170764614E1,2.350234747E0,-8.741224408E-1,1.021947503E0
3.171320114E1,2.546927691E0,-3.229855001E-1,1.105786204E0
3.171875614E1,2.768207073E0,3.045073450E-1,1.206728816E0
3.172431114E1,2.963220119E0,9.353598356E-1,1.325385809E0
3.172986614E1,3.104631186E0,1.531394124E0,1.451983929E0
3.173542114E1,3.167090416E0,2.032747030E0,1.577360392E0
3.174097614E1,3.131508589E0,2.356343269E0,1.693879485E0
3.174653114E1,2.999259949E0,2.442625523E0,1.787644506E0
3.175208614E1,2.797374964E0,2.298007488E0,1.825058937E0
3.175764114E1,2.546927691E0,1.986475229E0,1.800319552E0
3.176319614E1,2.283652544E0,1.622104883E0,1.741678238E0
3.176875114E1,2.055806398E0,1.295607090E0,1.677692056E0
3.177430614E1,1.869192600E0,9.801044464E-1,1.622563004E0
3.177986114E1,1.695559263E0,6.374191046E-1,1.574611545E0
3.178541614E1,1.541320324E0,3.347443044E-1,1.529103398E0
3.179097114E1,1.389219403E0,1.130067408E-1,1.482526302E0
3.179652614E1,1.213295341E0,-5.940489471E-2,1.408308387E0
3.180208114E1,1.010188699E0,-1.994416267E-1,1.278503299E0
3.180763614E1,7.528692484E-1,-4.065188468E-1,1.117392302E0
3.181319114E1,4.367557764E-1,-6.998782754E-1,9.585720897E-1
3.181874614E1,9.895725548E-2,-9.907942414E-1,8.321266770E-1
3.182430114E1,-2.272351831E-1,-1.187487125E0,7.423321605E-1
3.182985614E1,-5.138752460E-1,-1.249335408E0,6.814001203E-1
3.183541114E1,-7.652388811E-1,-1.212379098E0,6.235223413E-1
3.184096614E1,-9.755230546E-1,-1.089751482E0,5.685460567E-1
3.184652114E1,-1.138619304E0,-8.843541145E-1,5.163186193E-1
3.185207614E1,-1.259872437E0,-6.206207871E-1,4.764608741E-1
3.185763114E1,-1.349208832E0,-3.600944579E-1,4.553866386E-1
3.186318614E1,-1.408002973E0,-1.317902952E-1,4.576773047E-1
3.186874114E1,-1.437170863E0,1.262926757E-1,4.752391577E-1
3.187429614E1,-1.302937150E0,8.742751479E-1,5.396835804E-1
3.187985114E1,-6.908682585E-1,3.003230572E0,7.763868570E-1
3.188540614E1,-9.559759498E-2,5.018721104E0,1.086391807E0
3.189096114E1,1.156028435E-1,5.681184769E0,1.284153700E0
3.189651614E1,7.055285573E-2,5.358199596E0,1.373948216E0
3.190207114E1,-1.288887709E-1,4.288147926E0,1.369214177E0
3.190762614E1,-3.425326049E-1,2.810050011E0,1.300035715E0
3.191318114E1,-4.860817194E-1,1.343253136E0,1.215127945E0
3.191873614E1,-5.244123936E-1,3.121429384E-1,1.149309158E0
3.192429114E1,-4.689779878E-1,-1.614163816E-1,1.067913771E0
3.192984614E1,-3.889569938E-1,-3.005368412E-1,9.768974781E-1
3.193540114E1,-3.361186981E-1,-2.536543310E-1,8.872556686E-1
3.194095614E1,-3.232909143E-1,-1.000262350E-1,7.989882231E-1
3.194651114E1,-3.498627543E-1,1.044548824E-1,7.140804529E-1
3.195206614E1,-4.014793634E-1,3.605526090E-1,6.323796511E-1
3.195762114E1,-4.628695250E-1,6.450546980E-1,5.592306852E-1
3.196317614E1,-5.207473040E-1,8.820634484E-1,5.034908652E-1
3.196873114E1,-5.679352283E-1,1.008814216E0,4.494308829E-1
3.197428614E1,-5.996993184E-1,1.017824292E0,3.804051280E-1
3.197984114E1,-6.091674566E-1,9.147437811E-1,2.944283783E-1
3.198539614E1,-6.094728708E-1,7.075138092E-1,2.067717910E-1
3.199095114E1,-6.067240238E-1,4.069769979E-1,1.198787764E-1
3.199650614E1,-5.942016840E-1,4.963133857E-2,4.382828996E-2
3.200206114E1,-5.601469278E-1,-3.121429384E-1,-1.634016447E-2
3.200761614E1,-5.053234100E-1,-6.279509664E-1,-6.276455522E-2
3.201317114E1,-4.384356141E-1,-8.777875304E-1,-1.102579311E-1
3.201872614E1,-3.675773442E-1,-1.062263370E0,-1.624853760E-1
3.202428114E1,-3.022166789E-1,-1.186723471E0,-2.191414535E-1
3.202983614E1,-2.571666837E-1,-1.264148355E0,-2.786990702E-1
3.203539114E1,-2.397575527E-1,-1.290567517E0,-3.365768492E-1
3.204094614E1,-2.466295809E-1,-1.260635972E0,-3.895678520E-1
3.204650114E1,-2.718270421E-1,-1.177713513E0,-4.382829070E-1
3.205205614E1,-3.052709103E-1,-1.039051175E0,-4.798205197E-1
3.205761114E1,-3.400892019E-1,-8.499939442E-1,-5.167768002E-1
3.206316614E1,-3.750602305E-1,-6.187883019E-1,-5.512896776E-1
3.206872114E1,-4.027010500E-1,-3.590254784E-1,-5.870242119E-1
3.207427614E1,-4.275930822E-1,-9.162709117E-2,-6.268820167E-1
3.207983114E1,-4.468347728E-1,1.693574041E-1,-6.751389503E-1
3.208538614E1,-4.602734149E-1,4.124746025E-1,-7.359182239E-1
3.209094114E1,-4.709632397E-1,6.209262609E-1,-8.087617755E-1
3.209649614E1,-4.795151055E-1,7.863131166E-1,-8.927532434E-1
3.210205114E1,-4.816530645E-1,9.266552925E-1,-9.854493141E-1
3.210760614E1,-4.744756222E-1,1.038440347E0,-1.080741525E0
3.211316114E1,-4.599680007E-1,1.116781473E0,-1.173284888E0
3.211871614E1,-4.421007037E-1,1.161373377E0,-1.263384819E0
3.212427114E1,-4.146125913E-1,1.181989431E0,-1.351652265E0
3.212982614E1,-3.811686933E-1,1.181378603E0,-1.435796499E0
3.213538114E1,-3.422271907E-1,1.161831498E0,-1.518260837E0
3.214093614E1,-3.135173619E-1,1.108840466E0,-1.593853235E0
3.214649114E1,-2.970244884E-1,1.015075445E0,-1.670361876E0
3.215204614E1,-2.808370292E-1,8.996253014E-1,-1.764126897E0
3.215760114E1,-2.615953386E-1,7.679877281E-1,-1.862625957E0
3.216315614E1,-2.483094037E-1,6.079457402E-1,-1.921725512E0
3.216871114E1,-2.438807636E-1,4.274403751E-1,-1.903247356E0
3.217426614E1,-2.518217862E-1,2.273878902E-1,-1.814369082E0
3.217982114E1,-2.585411072E-1,1.099525020E-2,-1.686396599E0
3.218537614E1,-2.643441558E-1,-2.211267054E-1,-1.528492570E0
3.219093114E1,-2.648022771E-1,-4.640912116E-1,-1.340962410E0
3.219648614E1,-2.589992285E-1,-6.810947061E-1,-1.122279167E0
3.220204114E1,-2.461714447E-1,-8.223531246E-1,-8.935168386E-1
3.220759614E1,-2.341072112E-1,-8.380824327E-1,-6.763606071E-1
3.221315114E1,-2.310529798E-1,-6.980457306E-1,-4.854708612E-1
3.221870614E1,-2.391466945E-1,-3.874298632E-1,-3.193204105E-1
3.222426114E1,-2.609844804E-1,1.557660475E-2,-1.620272398E-1
3.222981614E1,-2.944283783E-1,4.379774928E-1,-3.512371797E-3
3.223537114E1,-3.416163325E-1,8.278507590E-1,1.522536725E-1
3.224092614E1,-3.976615667E-1,1.150836229E0,2.855710983E-1
3.224648114E1,-4.566083252E-1,1.390288353E0,3.962871730E-1
3.225203614E1,-5.225798488E-1,1.571251869E0,4.894413650E-1
3.225759114E1,-5.974085927E-1,1.655396104E0,5.757235289E-1
3.226314614E1,-6.795675755E-1,1.646386027E0,6.459710002E-1
3.226870114E1,-7.591304183E-1,1.556744218E0,6.937697530E-1
3.227425614E1,-8.246437907E-1,1.374711752E0,7.137750387E-1
3.227981114E1,-8.739697337E-1,1.133732557E0,7.056813240E-1
3.228536614E1,-8.968765140E-1,8.709154725E-1,6.650599241E-1
3.229092114E1,-8.913788795E-1,6.135960817E-1,5.891621709E-1
3.229647614E1,-8.620582223E-1,3.855973184E-1,4.911212027E-1
3.230203114E1,-8.156337738E-1,1.884463727E-1,4.004103839E-1
3.230758614E1,-7.583668828E-1,1.954711229E-2,3.388675153E-1
3.231314114E1,-6.920899153E-1,-1.214058921E-1,3.038965166E-1
3.231869614E1,-6.212316751E-1,-2.312056869E-1,2.805316150E-1
3.232425114E1,-5.557183027E-1,-3.113794029E-1,2.495311052E-1
3.232980614E1,-5.016583204E-1,-3.588727713E-1,2.046338320E-1
3.233536114E1,-4.686725736E-1,-3.956763148E-1,1.501157135E-1
3.234091614E1,-4.608842432E-1,-4.454603493E-1,8.429691941E-2
3.234647114E1,-4.862344265E-1,-5.303681493E-1,1.664558798E-2
3.235202614E1,-5.343386531E-1,-6.624638438E-1,-4.321744293E-2
3.235758114E1,-5.960342288E-1,-8.305995464E-1,-9.422318637E-2
3.236313614E1,-6.649072170E-1,-1.014006495E0,-1.371352077E-1
3.236869114E1,-7.091936469E-1,-1.173132181E0,-1.688992679E-1
3.237424614E1,-6.925480962E-1,-1.224290609E0,-1.915006191E-1
3.237980114E1,-5.570927262E-1,-1.021794796E0,-2.255553454E-1
3.238535614E1,-2.689255178E-1,-4.727957845E-1,-3.002314270E-1
3.239091114E1,7.192726433E-2,2.112004459E-1,-3.788780272E-1
3.239646614E1,3.394783735E-1,7.154548764E-1,-3.910949528E-1
3.240202114E1,5.031854510E-1,9.365815520E-1,-3.138227761E-1
3.240757614E1,5.993938446E-1,9.265025854E-1,-1.692046970E-1
3.241313114E1,6.702521443E-1,7.966975570E-1,1.221694518E-2
3.241868614E1,7.505785823E-1,6.488724947E-1,2.154763639E-1
3.242424114E1,8.567132950E-1,5.300627351E-1,4.178195298E-1
3.242979614E1,9.923213720E-1,4.535540938E-1,6.125270724E-1
3.243535114E1,1.162595034E0,4.222481549E-1,7.835643291E-1
3.244090614E1,1.362036705E0,4.391991794E-1,9.214630723E-1
3.244646114E1,1.586981177E0,5.115845799E-1,1.029124975E0
3.245201614E1,1.822462797E0,6.478035450E-1,1.092347622E0
3.245757114E1,2.054584742E0,8.348754644E-1,1.117850542E0
3.246312614E1,2.274184227E0,1.066844702E0,1.111283898E0
3.246868114E1,2.466448545E0,1.324164152E0,1.080130696E0
3.247423614E1,2.620840073E0,1.594311357E0,1.025612593E0
3.247979114E1,2.727738380E0,1.870261550E0,9.546015263E-1
3.248534614E1,2.775842667E0,2.129108191E0,8.875610828E-1
3.249090114E1,2.771566629E0,2.360924721E0,8.356390595E-1
3.249645614E1,2.726974964E0,2.573499441E0,8.011261821E-1
3.250201114E1,2.644510508E0,2.768970728E0,7.753179073E-1
3.250756614E1,2.542040825E0,2.952377558E0,7.461498976E-1
3.251312114E1,2.426132679E0,3.134715319E0,6.981984377E-1
3.251867614E1,2.302130699E0,3.312471867E0,6.248967648E-1
3.252423114E1,2.182404518E0,3.493435383E0,5.340332389E-1
3.252978614E1,2.081309319E0,3.723266840E0,4.421007037E-1
3.253534114E1,2.002510071E0,4.034951687E0,3.573456407E-1
3.254089614E1,1.922489047E0,4.382370949E0,2.918322682E-1
3.254645114E1,1.831625462E0,4.700622559E0,2.425063550E-1
3.255200614E1,1.738165855E0,4.979321480E0,2.092151791E-1
3.255756114E1,1.638750434E0,5.207472801E0,1.889045089E-1
3.256311614E1,1.525285602E0,5.345524311E0,1.765348613E-1
3.256867114E1,1.386165142E0,5.340942860E0,1.621799469E-1
3.257422614E1,1.237729311E0,5.209152699E0,1.328592747E-1
3.257978114E1,1.096776247E0,4.973518372E0,7.849387079E-2
3.258533614E1,9.681929350E-1,4.644424438E0,8.704573847E-3
3.259089114E1,8.562551737E-1,4.217442036E0,-5.894676223E-2
3.259644614E1,7.719582319E-1,3.689822912E0,-1.185043678E-1
3.260200114E1,7.264500856E-1,3.099133492E0,-1.663031727E-1
3.260755614E1,7.232431769E-1,2.494547606E0,-2.110477239E-1
3.261311114E1,7.547017932E-1,1.925543308E0,-2.603736520E-1
3.261866614E1,8.078454733E-1,1.448624253E0,-3.159607351E-1
3.262422114E1,8.634325862E-1,1.107313395E0,-3.654393852E-1
3.262977614E1,8.955020905E-1,9.130639434E-1,-4.014793634E-1
3.263533114E1,9.005415440E-1,8.350282311E-1,-4.216373265E-1
3.264088614E1,8.776348233E-1,8.652651310E-1,-4.314108789E-1
3.264644114E1,8.286142945E-1,9.781191945E-1,-4.391991794E-1
3.265199614E1,7.562289238E-1,1.137703061E0,-4.532486796E-1
3.265755114E1,6.675033569E-1,1.309809208E0,-4.827220440E-1
3.266310614E1,5.686988235E-1,1.464048147E0,-5.244123936E-1
3.266866114E1,4.679090083E-1,1.588202834E0,-5.795413256E-1
3.267421614E1,3.629959822E-1,1.672041655E0,-6.413896084E-1
3.267977114E1,2.567085624E-1,1.709761500E0,-7.027797699E-1
3.268532614E1,1.446180940E-1,1.691894174E0,-7.536327839E-1
3.269088114E1,2.855710872E-2,1.619050622E0,-7.992936373E-1
3.269643614E1,-9.071081877E-2,1.494437814E0,-8.472451568E-1
3.270199114E1,-2.127275616E-1,1.323553324E0,-9.046648145E-1
3.270754614E1,-3.385621011E-1,1.114338160E0,-9.797990322E-1
3.271310114E1,-4.616478086E-1,8.785510659E-1,-1.077534556E0
3.271865614E1,-5.848862529E-1,6.164975762E-1,-1.192068458E0
3.272421114E1,-7.047650218E-1,3.316900730E-1,-1.313932419E0
3.272976614E1,-8.214368224E-1,3.145863488E-2,-1.433047652E0
3.273532114E1,-9.330691695E-1,-2.782409191E-1,-1.537044406E0
3.274087614E1,-1.048061132E0,-6.000047326E-1,-1.604084849E0
3.274643114E1,-1.161067963E0,-9.205468297E-1,-1.628671527E0
3.275198614E1,-1.262926698E0,-1.215433359E0,-1.636001706E0
3.275754114E1,-1.352568507E0,-1.476723194E0,-1.643484592E0
3.276309614E1,-1.433200359E0,-1.709914207E0,-1.656312346E0
3.276865114E1,-1.501157165E0,-1.904621720E0,-1.676928401E0
3.277420614E1,-1.567128658E0,-2.048018217E0,-1.695101142E0
3.277976114E1,-1.626991630E0,-2.143463135E0,-1.697697282E0
3.278531614E1,-1.682426095E0,-2.195384979E0,-1.676928401E0
3.279087114E1,-1.735417008E0,-2.217070103E0,-1.625617266E0
3.279642614E1,-1.781841397E0,-2.206074953E0,-1.554300904E0
3.280198114E1,-1.816201568E0,-2.140714169E0,-1.475348830E0
3.280753614E1,-1.837275863E0,-1.996706963E0,-1.391815424E0
3.281309114E1,-1.857128382E0,-1.824753523E0,-1.294843435E0
3.281864614E1,-1.879882455E0,-1.633100152E0,-1.189014196E0
3.282420114E1,-1.895917177E0,-1.394258857E0,-1.085628271E0
3.282975614E1,-1.907981396E0,-1.117392302E0,-9.831586480E-1
3.283531114E1,-1.917144179E0,-8.298360109E-1,-8.791618943E-1
3.284086614E1,-1.922489047E0,-5.560237169E-1,-7.656970620E-1
3.284642114E1,-1.913173556E0,-2.959555089E-1,-6.438329816E-1
3.285197614E1,-1.894542813E0,-3.100049868E-2,-5.186093450E-1
3.285753114E1,-1.866443753E0,2.680092454E-1,-3.965925872E-1
3.286308614E1,-1.825211644E0,6.076403260E-1,-2.860292196E-1
3.286864114E1,-1.731752038E0,1.066081166E0,-1.948602796E-1
3.287419614E1,-1.373795509E0,2.155527353E0,-1.033858955E-1
3.287975114E1,-4.921901822E-1,4.366794109E0,2.947338112E-2
3.288530614E1,4.231644273E-1,6.410231113E0,2.072299272E-1
3.289086114E1,8.512156606E-1,7.135612488E0,4.225535989E-1
3.289641614E1,8.796200752E-1,6.824079990E0,6.500942111E-1
3.290197114E1,7.519529462E-1,6.066171646E0,8.412894011E-1
3.290752614E1,5.748072863E-1,5.116762161E0,9.513946176E-1
3.291308114E1,4.069769979E-1,4.089927673E0,9.445225596E-1
3.291863614E1,2.898470163E-1,3.051640272E0,8.200624585E-1
3.292419114E1,3.210002482E-1,2.150793314E0,6.282563806E-1
3.292974614E1,5.977140665E-1,1.560867429E0,4.871506989E-1
3.293530114E1,1.048977494E0,1.245975733E0,4.964661002E-1
3.294085614E1,1.466033459E0,1.011715770E0,6.366555691E-1
3.294641114E1,1.717244387E0,7.110261917E-1,8.353336453E-1
3.295196614E1,1.811467528E0,3.921639323E-1,1.030957460E0
3.295752114E1,1.848576546E0,1.847812980E-1,1.184432864E0
3.296307614E1,1.875301123E0,1.258345395E-1,1.308892965E0
3.296863114E1,1.905079842E0,2.000524700E-1,1.427397370E0
3.297418614E1,1.931804419E0,3.662029207E-1,1.555675268E0
3.297974114E1,1.951351523E0,5.770979524E-1,1.698918939E0
3.298529614E1,1.961277843E0,7.937960029E-1,1.843078852E0
3.299085114E1,1.965095639E0,9.820896983E-1,1.970440507E0
3.299640614E1,1.966164589E0,1.122126460E0,2.072757483E0
3.300196114E1,1.972425818E0,1.212226391E0,2.157054424E0
3.300751614E1,1.975632787E0,1.258650780E0,2.228676319E0
3.301307114E1,1.976090908E0,1.253153205E0,2.308391809E0
3.301862614E1,1.969066143E0,1.218945742E0,2.389939785E0
3.302418114E1,1.960514307E0,1.181378603E0,2.461256266E0
3.302973614E1,1.947381020E0,1.140909910E0,2.530892849E0
3.303529114E1,1.925390601E0,1.100594044E0,2.592435837E0
3.304084614E1,1.899429560E0,1.078756213E0,2.639012814E0
3.304640114E1,1.867360115E0,1.078908920E0,2.670013428E0
3.305195614E1,1.842009902E0,1.102732062E0,2.685131788E0
3.305751114E1,1.816965222E0,1.139230132E0,2.686964273E0
3.306306614E1,1.789324284E0,1.197413325E0,2.684062958E0
3.306862114E1,1.765348554E0,1.296217918E0,2.677649021E0
3.307417614E1,1.752826214E0,1.423884988E0,2.662530422E0
3.307973114E1,1.742441773E0,1.550788522E0,2.635195017E0
3.308528614E1,1.736638784E0,1.658450365E0,2.585258245E0
3.309084114E1,1.742441773E0,1.717702508E0,2.520355701E0
3.309639614E1,1.747939467E0,1.701515079E0,2.432546616E0
3.310195114E1,1.755269647E0,1.606680989E0,2.304268599E0
3.310750614E1,1.766264796E0,1.431367874E0,2.163468361E0
3.311306114E1,1.777565479E0,1.205812454E0,2.030150890E0
3.311861614E1,1.784132123E0,9.804098606E-1,1.896986127E0
3.312417114E1,1.768860936E0,8.008207679E-1,1.760767221E0
3.312972614E1,1.722131133E0,7.137750387E-1,1.613858461E0
3.313528114E1,1.655701518E0,7.229377031E-1,1.455343604E0
3.314083614E1,1.573542595E0,8.055548072E-1,1.289803982E0
3.314639114E1,1.479777455E0,9.332218766E-1,1.124722481E0
3.315194614E1,1.386775970E0,1.085170150E0,9.758284688E-1
3.315750114E1,1.295759797E0,1.248419046E0,8.499939442E-1
3.316305614E1,1.205965161E0,1.393342614E0,7.496622801E-1
3.316861114E1,1.114338160E0,1.491536260E0,6.638382673E-1
3.317416614E1,1.019809484E0,1.528797984E0,5.830537081E-1
3.317972114E1,9.211576581E-1,1.497186661E0,4.932591617E-1
3.318527614E1,8.220477104E-1,1.374406338E0,3.866663277E-1
3.319083114E1,7.281299233E-1,1.132358074E0,2.744231224E-1
3.319638614E1,6.378772259E-1,7.667660117E-1,1.603474021E-1
3.320194114E1,5.561764240E-1,3.150444627E-1,5.100574717E-2
3.320749614E1,5.141806602E-1,-1.391204596E-1,-4.428642616E-2
3.321305114E1,5.257867575E-1,-5.285356045E-1,-1.288887709E-1
3.321860614E1,5.602996349E-1,-8.484668136E-1,-2.058555335E-1
3.322416114E1,5.942016840E-1,-1.105633497E0,-2.797680497E-1
3.322971614E1,6.164975762E-1,-1.295607090E0,-3.388675153E-1
3.323527114E1,6.193991303E-1,-1.418234587E0,-3.848337829E-1
3.324082614E1,5.928272605E-1,-1.485580564E0,-4.190412164E-1
3.324638114E1,5.328115225E-1,-1.488634825E0,-4.453076422E-1
3.325193614E1,4.408790171E-1,-1.424037695E0,-4.607315361E-1
