Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
10.84862114,2.173852682,1.537044406,1.619966984
10.85417614,2.290524483,1.323706031,1.700751424
10.85973114,2.347180605,1.028819442,1.809024215
10.86528614,2.371614456,0.7235485911,1.938065648
10.87084114,2.384594917,0.4691306949,2.05519557
10.87639614,2.399408102,0.2887780368,2.115974903
10.88195114,2.420024157,0.1922641695,2.098412991
10.88750614,2.446290493,0.1554606259,2.033968687
10.89306114,2.480345249,0.1614163816,1.947533727
10.89861614,2.520050287,0.1922641695,1.869039893
10.90417114,2.563420534,0.2328855246,1.813147426
10.90972614,2.607096195,0.2756448388,1.787339091
10.91528114,2.64802289,0.3142809272,1.773289561
10.92083614,2.675969124,0.3284831047,1.773136854
10.92639114,2.687880754,0.3155026138,1.78581202
10.93194614,2.688033342,0.2774773538,1.80199945
10.93750114,2.684673786,0.1762294322,1.809176922
10.94305614,2.677954435,-0.02550287358,1.803679228
10.94861114,2.668028116,-0.3205420971,1.760156393
10.95416614,2.641456366,-0.6927008033,1.678608298
10.95972114,2.548607588,-1.181684017,1.57904017
10.96527614,2.255095482,-2.026027679,1.492910743
10.97083114,1.768250108,-2.878923178,1.492147088
10.97638614,1.202911019,-3.297811747,1.553231835
10.98194114,0.5868715048,-3.326215982,1.649440289
10.98749614,-0.04688252881,-3.017280102,1.741678238
10.99305114,-0.669794023,-2.378486633,1.794974685
10.99860614,-1.193137407,-1.444501042,1.787644506
11.00416114,-1.539640546,-0.3318427801,1.72594893
11.00971614,-1.710066915,0.8599202037,1.654785275
11.01527114,-1.702889442,2.102078199,1.639666796
11.02082614,-1.511083364,3.486105204,1.698613524
11.02638114,-1.175117373,4.932591438,1.805664539
11.03193614,-0.8988617659,5.835882187,1.922947168
11.03749114,-0.7884510756,6.060979366,2.02969265
11.04304614,-0.8185353279,5.721348286,2.126970053
11.04860114,-0.901152432,4.994592667,2.189123869
11.05415614,-0.9119949341,4.127647877,2.208518267
11.05971114,-0.7893673778,3.29246664,2.189123869
11.06526614,-0.6137487888,2.448275805,2.167896986
11.07082114,-0.4475983381,1.549566746,2.157207012
11.07637614,-0.3103103936,0.6679614782,2.126206636
11.08193114,-0.1976090819,-0.1024696305,2.063441992
11.08748614,-0.09147437662,-0.6319214702,1.979755998
11.09304114,0.007941014133,-0.9407047629,1.905079842
11.09859614,0.1068982705,-1.001178622,1.820172071
