"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.901709510E1,8.487500191E0,3.545000076E1,5.660000229E1
1.902716260E1,8.487500191E0,3.560000229E1,5.597500229E1
1.903722660E1,9.062500000E0,3.603750229E1,5.552500153E1
1.904728942E1,1.025000000E1,3.676250076E1,5.507500076E1
1.905735723E1,1.097500038E1,3.720000076E1,5.371250153E1
1.906741770E1,1.273750019E1,3.762500000E1,5.248749924E1
1.907748056E1,1.463749981E1,3.833750153E1,5.206250000E1
1.908754629E1,1.610000038E1,3.862500000E1,5.022500229E1
1.909761129E1,1.772500038E1,3.890000153E1,4.853750229E1
1.910766921E1,2.037500000E1,3.916250229E1,4.827500153E1
1.911773400E1,2.168750000E1,3.945000076E1,4.703750229E1
1.912779562E1,2.241250038E1,3.972500229E1,4.504999924E1
1.913785838E1,2.286250114E1,3.972500229E1,4.427500153E1
1.914792249E1,2.346249962E1,3.942499924E1,4.288750076E1
1.915798926E1,2.536250114E1,3.986249924E1,4.197500229E1
1.916805207E1,2.596249962E1,3.983750153E1,4.137500000E1
1.917811687E1,2.626250076E1,3.968750000E1,4.137500000E1
1.918818468E1,2.772500038E1,3.967499924E1,4.122500229E1
1.919824890E1,2.860000038E1,3.967499924E1,4.077500153E1
1.920831244E1,2.948750114E1,3.965000153E1,4.077500153E1
1.921837739E1,3.125000000E1,3.920000076E1,3.923749924E1
1.922844348E1,3.245000076E1,3.845000076E1,3.800000000E1
1.923850598E1,3.290000153E1,3.757500076E1,3.782500076E1
1.924856718E1,3.290000153E1,3.727500153E1,3.812500000E1
1.925863124E1,3.275000000E1,3.727500153E1,3.906250000E1
1.926869379E1,3.275000000E1,3.653750229E1,3.951250076E1
1.927876108E1,3.246250153E1,3.551250076E1,3.979999924E1
1.928883046E1,3.231250000E1,3.491250229E1,4.010000229E1
1.929889702E1,3.335000229E1,3.446250153E1,4.010000229E1
1.930896093E1,3.482500076E1,3.356250000E1,3.916250229E1
1.931902437E1,3.542499924E1,3.311249924E1,3.853750229E1
1.932908645E1,3.602500153E1,3.252500153E1,3.713750076E1
1.933915166E1,3.706250000E1,3.147500038E1,3.590000153E1
1.934921494E1,3.838750076E1,3.117500114E1,3.542499924E1
1.935927733E1,3.868750000E1,3.014999962E1,3.478750229E1
1.936934202E1,3.928750229E1,2.955000114E1,3.448749924E1
1.937940702E1,3.987500000E1,2.982500076E1,3.387500000E1
1.938946812E1,4.017499924E1,2.939999962E1,3.278750229E1
1.939953036E1,4.063750076E1,2.836250114E1,3.215000153E1
1.940959431E1,4.107500076E1,2.791250038E1,3.200000000E1
1.941965504E1,4.152500153E1,2.820000076E1,3.092500114E1
1.942972030E1,4.137500000E1,2.806250000E1,3.046249962E1
1.943978692E1,4.093750000E1,2.791250038E1,3.028750038E1
1.944984848E1,4.078750229E1,2.836250114E1,3.028750038E1
1.945990890E1,4.078750229E1,2.851250076E1,3.031250000E1
1.946997608E1,4.006250000E1,2.851250076E1,3.043750000E1
1.948004098E1,3.946250153E1,2.881250000E1,3.061250114E1
1.949010983E1,3.800000000E1,2.928750038E1,2.982500076E1
1.950018030E1,3.681250000E1,3.003750038E1,2.952499962E1
1.951024431E1,3.621250153E1,3.091250038E1,3.031250000E1
1.952030874E1,3.518750000E1,3.136250114E1,3.046249962E1
1.953037364E1,3.385000229E1,3.168750000E1,3.122500038E1
1.954043697E1,3.237500000E1,3.243750000E1,3.323749924E1
1.955049937E1,3.046249962E1,3.260000229E1,3.477500153E1
1.956056296E1,2.867500114E1,3.290000153E1,3.631250000E1
1.957062723E1,2.661250114E1,3.352500153E1,3.816250229E1
1.958069213E1,2.485000038E1,3.397500229E1,3.970000076E1
1.959075520E1,2.367500114E1,3.442499924E1,4.032500076E1
1.960081879E1,2.218750000E1,3.518750000E1,4.077500153E1
1.961088348E1,2.086250114E1,3.548749924E1,4.108750153E1
1.962094510E1,2.101250076E1,3.518750000E1,4.123749924E1
1.963100890E1,2.131250000E1,3.563750076E1,4.108750153E1
1.964107051E1,1.997500038E1,3.593750000E1,4.000000000E1
1.965113384E1,1.985000038E1,3.608750153E1,3.938750076E1
1.966119926E1,1.997500038E1,3.653750229E1,3.954999924E1
1.967126353E1,1.967500114E1,3.742499924E1,3.954999924E1
1.968132713E1,1.907500076E1,3.832500076E1,3.895000076E1
1.969139473E1,1.850000000E1,3.847500229E1,3.801250076E1
1.970146161E1,1.850000000E1,3.802500153E1,3.771250153E1
1.971152718E1,1.820000076E1,3.892499924E1,3.695000076E1
1.972159312E1,1.805000114E1,4.040000153E1,3.604999924E1
1.973165942E1,1.835000038E1,4.068750000E1,3.542499924E1
1.974172353E1,1.775000000E1,4.054999924E1,3.466250229E1
1.975178666E1,1.760000038E1,4.143750000E1,3.406250000E1
1.976184796E1,1.862500000E1,4.171250153E1,3.328750229E1
1.977191072E1,1.862500000E1,4.186249924E1,3.283750153E1
1.978197379E1,1.817500114E1,4.216250229E1,3.237500000E1
1.979203306E1,1.789999962E1,4.261249924E1,3.192500114E1
1.980209588E1,1.802499962E1,4.291250229E1,3.098750114E1
1.981215431E1,1.775000000E1,4.276250076E1,3.068750000E1
1.982221395E1,1.716250038E1,4.291250229E1,3.036250114E1
1.983227707E1,1.714999962E1,4.351250076E1,3.038750076E1
1.984234322E1,1.626250076E1,4.381250000E1,3.098750114E1
1.985240806E1,1.583750057E1,4.353750229E1,3.113750076E1
1.986247140E1,1.583750057E1,4.308750153E1,3.128750038E1
1.987253530E1,1.540000057E1,4.265000153E1,3.204999924E1
1.988259791E1,1.525000000E1,4.220000076E1,3.250000000E1
1.989266145E1,1.525000000E1,4.175000000E1,3.357500076E1
1.990273077E1,1.422500038E1,4.103750229E1,3.463750076E1
1.991279520E1,1.333750057E1,4.103750229E1,3.586249924E1
1.992285931E1,1.333750057E1,4.118750000E1,3.756250000E1
1.993292614E1,1.276249981E1,4.001250076E1,3.737500000E1
1.994299286E1,1.205000019E1,3.840000153E1,3.812500000E1
1.995305530E1,1.146250057E1,3.751250076E1,3.917499924E1
1.996312103E1,1.058750057E1,3.768750000E1,3.965000153E1
1.997318666E1,9.125000000E0,3.695000076E1,4.037500000E1
1.998324879E1,8.387499809E0,3.622500229E1,4.129999924E1
1.999331025E1,8.675000191E0,3.607500076E1,4.191250229E1
2.000337437E1,8.975000381E0,3.607500076E1,4.206250000E1
2.001343822E1,8.537500381E0,3.578750229E1,4.175000000E1
2.002350197E1,8.237500191E0,3.563750076E1,4.127500153E1
2.003356957E1,8.675000191E0,3.577500153E1,4.175000000E1
2.004363140E1,8.675000191E0,3.592499924E1,4.175000000E1
2.005369244E1,9.125000000E0,3.592499924E1,4.097500229E1
2.006375645E1,9.850000381E0,3.547500229E1,4.036249924E1
2.007382135E1,9.275000572E0,3.562500000E1,4.006250000E1
2.008388437E1,9.275000572E0,3.577500153E1,3.973749924E1
2.009394760E1,9.574999809E0,3.577500153E1,3.928750229E1
2.010400858E1,9.125000000E0,3.682500076E1,3.790000153E1
2.011406921E1,9.574999809E0,3.667499924E1,3.713750076E1
2.012413280E1,1.002500057E1,3.577500153E1,3.711249924E1
2.013420088E1,9.875000000E0,3.622500229E1,3.696250153E1
2.014426562E1,9.850000381E0,3.710000229E1,3.621250153E1
2.015432812E1,9.699999809E0,3.828750229E1,3.485000229E1
2.016439181E1,1.030000019E1,3.843750000E1,3.331250000E1
2.017445515E1,1.044999981E1,3.828750229E1,3.207500076E1
2.018451848E1,1.030000019E1,3.903750229E1,3.100000000E1
2.019458260E1,1.000000000E1,3.963750076E1,2.914999962E1
2.020464645E1,1.030000019E1,3.948749924E1,2.746249962E1
2.021471593E1,1.133750057E1,3.903750229E1,2.698750114E1
2.022477786E1,1.133750057E1,3.961249924E1,2.622500038E1
2.023483728E1,1.148750019E1,4.035000229E1,2.485000038E1
2.024489957E1,1.221250057E1,4.035000229E1,2.270000076E1
2.025496791E1,1.325000000E1,4.065000153E1,2.101250076E1
2.026502963E1,1.326249981E1,4.050000000E1,2.038750076E1
2.027509437E1,1.369999981E1,3.975000000E1,2.007500076E1
2.028515832E1,1.487500000E1,3.945000076E1,1.898750114E1
2.029522556E1,1.502500057E1,3.990000153E1,1.806250000E1
2.030528806E1,1.562500000E1,3.972500229E1,1.838750076E1
2.031535124E1,1.621249962E1,3.900000000E1,1.836250114E1
2.032541822E1,1.621249962E1,3.870000076E1,1.913750076E1
2.033548494E1,1.621249962E1,3.854999924E1,2.007500076E1
2.034554994E1,1.636250114E1,3.751250076E1,2.082500076E1
2.035561671E1,1.753750038E1,3.720000076E1,2.143750000E1
2.036568332E1,1.812500000E1,3.792499924E1,2.116250038E1
2.037574739E1,1.842500114E1,3.747500229E1,2.007500076E1
2.038581134E1,1.960000038E1,3.702500153E1,1.913750076E1
2.039587775E1,2.033749962E1,3.687500000E1,1.945000076E1
2.040594572E1,2.078750038E1,3.612500000E1,2.005000114E1
2.041601166E1,2.181250000E1,3.567499924E1,1.913750076E1
2.042607536E1,2.256250000E1,3.522500229E1,1.820000076E1
2.043614166E1,2.345000076E1,3.477500153E1,1.820000076E1
2.044620650E1,2.447500038E1,3.447500229E1,1.757500076E1
2.045627457E1,2.537500000E1,3.402500153E1,1.666250038E1
2.046634233E1,2.581250000E1,3.387500000E1,1.666250038E1
2.047640921E1,2.611250114E1,3.342499924E1,1.666250038E1
2.048647483E1,2.641250038E1,3.297500229E1,1.663750076E1
2.049654280E1,2.671249962E1,3.282500076E1,1.587500000E1
2.050660942E1,2.731250000E1,3.195000076E1,1.555000019E1
2.051667244E1,2.848750114E1,3.150000000E1,1.508750057E1
2.052673629E1,2.907500076E1,3.162500000E1,1.463749981E1
2.053680181E1,2.995000076E1,3.162500000E1,1.463749981E1
2.054686588E1,3.098750114E1,3.102499962E1,1.401249981E1
2.055693192E1,3.085000038E1,3.000000000E1,1.337500000E1
2.056700082E1,3.085000038E1,2.970000076E1,1.291250038E1
2.057706395E1,3.100000000E1,3.014999962E1,1.307499981E1
2.058712786E1,3.114999962E1,2.985000038E1,1.369999981E1
2.059719140E1,3.130000114E1,2.939999962E1,1.430000019E1
2.060725806E1,3.113750076E1,2.982500076E1,1.508750057E1
2.061732103E1,3.098750114E1,3.012500000E1,1.617500114E1
2.062738270E1,3.010000038E1,3.057500076E1,1.708749962E1
2.063744312E1,2.892500114E1,3.089999962E1,1.741250038E1
2.064750416E1,2.758749962E1,3.135000038E1,1.862500000E1
2.065756343E1,2.581250000E1,3.240000153E1,1.910000038E1
2.066762416E1,2.405000114E1,3.329999924E1,2.033749962E1
2.067768775E1,2.241250038E1,3.390000153E1,2.142500114E1
2.068774874E1,2.108749962E1,3.421250153E1,2.248750114E1
2.069781301E1,2.005000114E1,3.466250229E1,2.327499962E1
2.070787390E1,1.873750114E1,3.481250000E1,2.387500000E1
2.071793707E1,1.711250114E1,3.468750000E1,2.464999962E1
2.072800275E1,1.594999981E1,3.500000000E1,2.462500000E1
2.073807181E1,1.550000000E1,3.573749924E1,2.556250000E1
2.074814062E1,1.444999981E1,3.618750000E1,2.618750000E1
2.075820369E1,1.240000057E1,3.622500229E1,2.586250114E1
2.076826963E1,1.152500057E1,3.622500229E1,2.539999962E1
2.077833749E1,1.048750019E1,3.697500229E1,2.555000114E1
2.078840072E1,9.312500000E0,3.757500076E1,2.586250114E1
2.079846260E1,7.849999905E0,3.758750153E1,2.555000114E1
2.080852645E1,6.950000286E0,3.803750229E1,2.570000076E1
2.081859192E1,6.662499905E0,3.746250153E1,2.582500076E1
2.082865364E1,5.787499905E0,3.762500000E1,2.582500076E1
2.083872020E1,4.900000095E0,3.822500229E1,2.614999962E1
2.084878817E1,4.025000095E0,3.852500153E1,2.582500076E1
2.085885218E1,3.725000143E0,3.852500153E1,2.521249962E1
2.086891775E1,3.424999952E0,3.840000153E1,2.488750076E1
2.087897963E1,2.687500000E0,3.885000229E1,2.458749962E1
2.088904155E1,2.262500048E0,3.915000153E1,2.412500000E1
2.089910707E1,1.962499976E0,3.885000229E1,2.412500000E1
2.090917280E1,1.512500048E0,3.960000229E1,2.382500076E1
2.091923572E1,1.212499976E0,3.990000153E1,2.367500114E1
2.092930041E1,7.750000358E-1,3.901250076E1,2.348750114E1
2.093936603E1,-2.374999970E-1,3.916250229E1,2.380000114E1
2.094942916E1,-1.000000015E-1,3.916250229E1,2.425000000E1
2.095949530E1,-3.875000179E-1,3.888750076E1,2.393750000E1
2.096956062E1,-1.562500000E0,3.860000229E1,2.423750114E1
2.097962322E1,-1.412500024E0,3.873749924E1,2.455000114E1
2.098968765E1,-1.262500048E0,3.918750000E1,2.393750000E1
2.099975093E1,-8.375000358E-1,3.873749924E1,2.408749962E1
2.100981384E1,-6.875000000E-1,3.888750076E1,2.470000076E1
2.101987848E1,-2.500000000E-1,3.901250076E1,2.472500038E1
2.102994489E1,2.000000030E-1,3.916250229E1,2.487500000E1
2.104000963E1,4.749999940E-1,3.960000229E1,2.521249962E1
2.105007765E1,2.000000030E-1,3.901250076E1,2.533749962E1
2.106014218E1,-2.374999970E-1,3.813750076E1,2.547500038E1
2.107020244E1,6.250000000E-2,3.740000153E1,2.562500000E1
2.108026921E1,2.125000060E-1,3.738750076E1,2.608749962E1
2.109033374E1,2.000000030E-1,3.813750076E1,2.687500000E1
2.110039457E1,5.000000075E-2,3.768750000E1,2.780000114E1
2.111045619E1,-5.375000238E-1,3.725000000E1,2.807500076E1
2.112051937E1,-5.375000238E-1,3.710000229E1,2.822500038E1
2.113058395E1,-8.125000000E-1,3.652500153E1,2.867500114E1
2.114065244E1,-1.262500048E0,3.682500076E1,2.914999962E1
2.115071655E1,-2.150000095E0,3.712500000E1,2.914999962E1
2.116078036E1,-2.299999952E0,3.667499924E1,2.897500038E1
2.117084384E1,-1.399999976E0,3.622500229E1,2.852499962E1
2.118091088E1,-1.700000048E0,3.623749924E1,2.727499962E1
2.119097614E1,-1.700000048E0,3.652500153E1,2.682500076E1
2.120104067E1,-9.625000358E-1,3.622500229E1,2.743750000E1
2.121110989E1,-8.125000000E-1,3.592499924E1,2.806250000E1
2.122117489E1,-8.125000000E-1,3.607500076E1,2.743750000E1
2.123124207E1,-3.625000119E-1,3.607500076E1,2.697500038E1
2.124130577E1,-6.250000000E-2,3.562500000E1,2.743750000E1
2.125136853E1,2.125000060E-1,3.562500000E1,2.667500114E1
2.126143233E1,6.625000238E-1,3.592499924E1,2.589999962E1
2.127149650E1,2.125000000E0,3.575000000E1,2.622500038E1
2.128155911E1,3.612499952E0,3.528750229E1,2.560000038E1
2.129162332E1,4.212500095E0,3.485000229E1,2.483749962E1
2.130168916E1,4.637500286E0,3.498749924E1,2.406250000E1
2.131175786E1,5.825000286E0,3.556250000E1,2.285000038E1
2.132182374E1,6.700000286E0,3.556250000E1,2.207500076E1
2.133188890E1,7.000000000E0,3.496250153E1,2.113750076E1
2.134195468E1,7.737500191E0,3.481250000E1,2.022500038E1
2.135201718E1,8.612500191E0,3.510000229E1,1.977499962E1
2.136208280E1,9.212500572E0,3.421250153E1,1.821249962E1
2.137214890E1,9.662500381E0,3.333750153E1,1.696249962E1
2.138221572E1,1.069999981E1,3.376250076E1,1.636250114E1
2.139227562E1,1.202500057E1,3.375000000E1,1.561250019E1
2.140233853E1,1.321250057E1,3.315000153E1,1.543750000E1
2.141240124E1,1.333750057E1,3.327500153E1,1.561250019E1
2.142246296E1,1.291250038E1,3.300000000E1,1.528750038E1
2.143253030E1,1.321250057E1,3.211249924E1,1.573750019E1
2.144259603E1,1.438749981E1,3.210000229E1,1.667500114E1
2.145265697E1,1.527500057E1,3.192500114E1,1.637500000E1
2.146271999E1,1.630000114E1,3.162500000E1,1.591250038E1
2.147278332E1,1.718750000E1,3.147500038E1,1.546250057E1
2.148284952E1,1.806250000E1,3.102499962E1,1.498750019E1
2.149291062E1,1.925000000E1,3.071249962E1,1.498750019E1
2.150297223E1,1.982500076E1,3.071249962E1,1.437500000E1
2.151303931E1,2.057500076E1,2.967500114E1,1.419999981E1
2.152310239E1,2.102499962E1,2.922500038E1,1.435000038E1
2.153316770E1,2.146249962E1,2.907500076E1,1.358750057E1
2.154323103E1,2.251250076E1,2.832500076E1,1.311250019E1
2.155329426E1,2.281250000E1,2.787500000E1,1.250000000E1
2.156335942E1,2.266250038E1,2.802499962E1,1.217500019E1
2.157342150E1,2.398750114E1,2.742500114E1,1.235000038E1
2.158348978E1,2.428750038E1,2.655000114E1,1.138749981E1
2.159355379E1,2.473750114E1,2.639999962E1,1.077500057E1
2.160361733E1,2.620000076E1,2.577499962E1,1.062500000E1
2.161368171E1,2.577499962E1,2.505000114E1,1.060000038E1
2.162374442E1,2.533749962E1,2.461250114E1,1.028750038E1
2.163380483E1,2.548750114E1,2.446249962E1,9.812500000E0
2.164386864E1,2.548750114E1,2.373750114E1,9.962500572E0
2.165393114E1,2.563750076E1,2.343750000E1,1.011250019E1
2.166399567E1,2.608749962E1,2.356250000E1,1.073750019E1
2.167405504E1,2.608749962E1,2.313750076E1,1.103750038E1
2.168411437E1,2.593750000E1,2.268750000E1,1.103750038E1
2.169417989E1,2.608749962E1,2.253750038E1,1.071250057E1
2.170423858E1,2.563750076E1,2.283749962E1,1.118750000E1
2.171430207E1,2.563750076E1,2.313750076E1,1.180000019E1
2.172436733E1,2.563750076E1,2.283749962E1,1.227500057E1
2.173442963E1,2.461250114E1,2.314999962E1,1.333750057E1
2.174449468E1,2.357500076E1,2.330000114E1,1.426249981E1
2.175455822E1,2.270000076E1,2.345000076E1,1.487500000E1
2.176462562E1,2.121249962E1,2.405000114E1,1.626250076E1
2.177469525E1,1.975000000E1,2.392500114E1,1.748750114E1
2.178475780E1,1.870000076E1,2.437500000E1,1.888750076E1
2.179482098E1,1.737500000E1,2.527499962E1,1.936250114E1
2.180488577E1,1.678750038E1,2.513750076E1,1.933749962E1
2.181495254E1,1.591250038E1,2.513750076E1,2.026250076E1
2.182501327E1,1.472500038E1,2.558749962E1,2.057500076E1
2.183508056E1,1.340000057E1,2.648750114E1,2.120000076E1
2.184514343E1,1.221250057E1,2.723750114E1,2.151250076E1
2.185520791E1,1.178750038E1,2.711250114E1,2.150000000E1
2.186527254E1,1.133750057E1,2.756250000E1,2.151250076E1
2.187533890E1,1.131250000E1,2.813750076E1,2.136250114E1
2.188540707E1,1.088749981E1,2.813750076E1,2.121249962E1
2.189547134E1,9.850000381E0,2.861250114E1,2.151250076E1
2.190553593E1,8.975000381E0,2.876250076E1,2.057500076E1
2.191560129E1,7.362500191E0,2.937500000E1,1.996249962E1
2.192566588E1,6.325000286E0,2.982500076E1,2.027499962E1
2.193573483E1,6.462500095E0,3.011250114E1,1.996249962E1
2.194580572E1,6.462500095E0,3.056250000E1,1.982500076E1
2.195587447E1,5.724999905E0,3.086250114E1,1.936250114E1
2.196594405E1,5.450000286E0,3.057500076E1,1.918750000E1
2.197601843E1,5.275000095E0,3.086250114E1,1.936250114E1
2.198608072E1,4.974999905E0,3.191250038E1,1.921249962E1
2.199614754E1,4.849999905E0,3.161250114E1,1.936250114E1
2.200621286E1,4.550000191E0,3.161250114E1,1.921249962E1
2.201628619E1,3.950000048E0,3.206250000E1,1.967500114E1
2.202634421E1,3.362499952E0,3.251250076E1,1.936250114E1
2.203641082E1,2.912500143E0,3.281250000E1,1.906250000E1
2.204647744E1,2.487499952E0,3.267499924E1,1.906250000E1
2.205654515E1,2.637500048E0,3.237500000E1,1.936250114E1
2.206660603E1,2.912500143E0,3.251250076E1,1.936250114E1
2.207667348E1,2.637500048E0,3.237500000E1,1.888750076E1
2.208674244E1,2.187500000E0,3.222500229E1,1.918750000E1
2.209680999E1,2.037500143E0,3.252500153E1,1.997500038E1
2.210687478E1,1.887500048E0,3.252500153E1,2.012500000E1
2.211693801E1,1.750000000E0,3.252500153E1,1.997500038E1
2.212700171E1,1.149999976E0,3.267499924E1,1.997500038E1
2.213706291E1,7.250000238E-1,3.225000000E1,2.026250076E1
2.214712510E1,1.024999976E0,3.164999962E1,2.087500000E1
2.215718369E1,1.475000024E0,3.091250038E1,2.102499962E1
2.216724499E1,1.625000000E0,3.091250038E1,2.086250114E1
2.217730598E1,1.175000072E0,3.106250000E1,2.071249962E1
2.218736775E1,1.175000072E0,3.031250000E1,2.162500000E1
2.219743202E1,1.037500024E0,2.943750000E1,2.252499962E1
2.220749260E1,1.037500024E0,2.958749962E1,2.252499962E1
2.221755353E1,4.375000000E-1,2.945000076E1,2.252499962E1
2.222760629E1,1.625000089E-1,2.885000038E1,2.282500076E1
2.223766442E1,4.625000060E-1,2.870000076E1,2.360000038E1
2.224772416E1,4.625000060E-1,2.855000114E1,2.360000038E1
2.225778598E1,1.625000089E-1,2.870000076E1,2.375000000E1
2.226785176E1,-1.375000030E-1,2.842500114E1,2.389999962E1
2.227791301E1,1.250000019E-2,2.857500076E1,2.389999962E1
2.228796890E1,1.250000019E-2,2.885000038E1,2.327499962E1
2.229802843E1,-1.375000030E-1,2.872500038E1,2.327499962E1
2.230809030E1,3.125000000E-1,2.812500000E1,2.436250114E1
2.231815619E1,9.125000238E-1,2.737500000E1,2.496249962E1
2.232821952E1,3.125000000E-1,2.767500114E1,2.496249962E1
2.233827869E1,3.125000000E-1,2.767500114E1,2.466250038E1
2.234834431E1,9.125000238E-1,2.678750038E1,2.402499962E1
2.235840395E1,9.125000238E-1,2.693750000E1,2.356250000E1
2.236846900E1,1.487500072E0,2.752499962E1,2.327499962E1
2.237853676E1,1.937500000E0,2.764999962E1,2.203750038E1
2.238859749E1,1.787500024E0,2.810000038E1,2.143750000E1
2.239866160E1,1.487500072E0,2.810000038E1,2.097500038E1
2.240872614E1,1.487500072E0,2.839999962E1,2.005000114E1
2.241879619E1,1.787500024E0,2.855000114E1,1.989999962E1
2.242885916E1,2.237499952E0,2.810000038E1,1.896249962E1
2.243892296E1,2.537500143E0,2.825000000E1,1.772500038E1
2.244898978E1,3.125000000E0,2.868750000E1,1.666250038E1
2.245905520E1,4.587500095E0,2.853750038E1,1.588749981E1
2.246912155E1,5.037499905E0,2.868750000E1,1.419999981E1
2.247918562E1,4.887500286E0,2.896249962E1,1.281250000E1
2.248924843E1,5.762500286E0,2.926250076E1,1.221250057E1
2.249931379E1,6.650000095E0,2.881250000E1,1.175000000E1
2.250937931E1,6.950000286E0,2.851250076E1,1.112500000E1
2.251944187E1,6.812500000E0,2.851250076E1,1.018750000E1
2.252950218E1,7.700000286E0,2.864999962E1,1.021250057E1
2.253956395E1,8.862500191E0,2.864999962E1,1.052500057E1
2.254962765E1,9.462500572E0,2.820000076E1,1.082499981E1
2.255969020E1,9.887499809E0,2.730000114E1,1.190000057E1
2.256975010E1,9.462500572E0,2.745000076E1,1.266250038E1
2.257981301E1,1.018750000E1,2.730000114E1,1.344999981E1
2.258987827E1,1.135000038E1,2.682500076E1,1.483750057E1
2.259993874E1,1.180000019E1,2.667500114E1,1.516250038E1
2.261000244E1,1.253750038E1,2.637500000E1,1.468750000E1
2.262006025E1,1.341250038E1,2.651250076E1,1.471250057E1
2.263012275E1,1.475000000E1,2.621249962E1,1.408750057E1
2.264018733E1,1.532499981E1,2.618750000E1,1.408750057E1
2.265024884E1,1.562500000E1,2.588750076E1,1.393750000E1
2.266031588E1,1.637500000E1,2.543750000E1,1.362500000E1
2.267038030E1,1.726250076E1,2.471249962E1,1.408750057E1
2.268044426E1,1.843750000E1,2.423750114E1,1.377500057E1
2.269050858E1,1.887500000E1,2.393750000E1,1.347500038E1
2.270057338E1,1.932500076E1,2.393750000E1,1.377500057E1
